Tanggal,Sumber,Judul,Link,Sentimen_Draft
14-12-2025,Bisnis.com,DCO Soroti Perkembangan Pesat Kecerdasan Buatan (Artificial Intelligence/AI)14 Des 2025 | 17:29 WIB,https://teknologi.bisnis.com/read/20251214/84/1936656/dco-soroti-perkembangan-pesat-kecerdasan-buatan-artificial-intelligenceai,Neutral
06-03-2022,Bisnis.com,Momen Chairul Tanjung Menangis Terharu Saat Putri Tanjung Dilamar,https://lifestyle.bisnis.com/read/20220306/226/1507363/momen-chairul-tanjung-menangis-terharu-saat-putri-tanjung-dilamar,Neutral
14-06-2019,CNBC Indonesia,"Masuki Usia 73 Tahun, 'Happy Birthday Donald Trump' MenggemaNews6 tahun yang lalu",https://www.cnbcindonesia.com/news/20190614203632-4-78543/masuki-usia-73-tahun-happy-birthday-donald-trump-menggema,Neutral
03-08-2024,Bisnis.com,Donald Trump Tantang Debat Kamala Harris 4 September03 Agt 2024 | 22:22 WIB,https://kabar24.bisnis.com/read/20240803/19/1787880/donald-trump-tantang-debat-kamala-harris-4-september,Neutral
16-09-2020,Bisnis.com,"PSBB Jakarta: Penerbangan Tidak Dibatasi, Tapi Jumlah Perjalanan Dinas Berkurang16 Sep 2020 | 23:59 WIB",https://ekonomi.bisnis.com/read/20200916/98/1292784/psbb-jakarta-penerbangan-tidak-dibatasi-tapi-jumlah-perjalanan-dinas-berkurang,Neutral
11-12-2018,CNBC Indonesia,VIDEOBiaya Tinggi Sekolah di Luar NegeriMy Money7 tahun yang lalu,https://www.cnbcindonesia.com/mymoney/20181211164531-74-45886/biaya-tinggi-sekolah-di-luar-negeri,Neutral
02-10-2019,Bisnis.com,Jokowi Serahkan Urusan Pelantikan Presiden Kepada MPR02 Okt 2019 | 22:57 WIB,https://kabar24.bisnis.com/read/20191002/15/1154921/jokowi-serahkan-urusan-pelantikan-presiden-kepada-mpr,Neutral
02-10-2025,Bisnis.com,Ancang-ancang BMW & Mercedes-Benz Jelang Bebas Bea Masuk Mobil Eropa02 Okt 2025 | 20:37 WIB,https://otomotif.bisnis.com/read/20251002/275/1916961/ancang-ancang-bmw-mercedes-benz-jelang-bebas-bea-masuk-mobil-eropa,Neutral
16-05-2022,Bisnis.com,"Datang ke London, Anies Baswedan Ketemu CEO Bloomberg New Energy Finance16 Mei 2022 | 21:31 WIB",https://jakarta.bisnis.com/read/20220516/77/1533693/datang-ke-london-anies-baswedan-ketemu-ceo-bloomberg-new-energy-finance,Neutral
02-05-2018,Bisnis.com,Pemegang Merk Pelajari Peta Bisnis Lewat Survei SBBI-JBBI 201802 Mei 2018 | 20:40 WIB,https://www.bisnis.com/read/20180502/496/913922/pemegang-merk-pelajari-peta-bisnis-lewat-survei-sbbi-jbbi-2018,Neutral
05-09-2021,Bisnis.com,Honda Indonesia Sebut Kendala Cip Semikondutor Tahun Ini Menantang05 Sep 2021 | 20:10 WIB,https://otomotif.bisnis.com/read/20210905/275/1438262/honda-indonesia-sebut-kendala-cip-semikondutor-tahun-ini-menantang,Neutral
20-05-2018,CNBC Indonesia,"Temu Kangen, Ini yang Dibicarakan Habibie & Anwar IbrahimNews7 tahun yang lalu",https://www.cnbcindonesia.com/news/20180520164702-4-15756/temu-kangen-ini-yang-dibicarakan-habibie-anwar-ibrahim,Neutral
08-08-2022,Bisnis.com,Fantastis! Pemerintah Patok Target Investasi Lebih dari Rp1.200 Triliun Tahun Depan08 Agt 2022 | 20:49 WIB,https://ekonomi.bisnis.com/read/20220808/9/1564520/fantastis-pemerintah-patok-target-investasi-lebih-dari-rp1200-triliun-tahun-depan,Neutral
24-10-2019,Bisnis.com,"7 Bank Keroyokan Beri Kredit ke Bio Farma Sebesar Rp2,25 Triliun",https://finansial.bisnis.com/read/20191024/90/1163082/7-bank-keroyokan-beri-kredit-ke-bio-farma-sebesar-rp225-triliun,Neutral
02-04-2022,CNBC Indonesia,Pengin Jalan-jalan? Cek Ini Ya...Syarat Jika KomorbidNews3 tahun yang lalu,https://www.cnbcindonesia.com/news/20220402185949-4-328254/pengin-jalan-jalan-cek-ini-yasyarat-jika-komorbid,Neutral
08-09-2025,Bisnis.com,"Pedagang Mobil Bekas Ungkap Daya Beli Lesu, Harga Terjun Bebas08 Sep 2025 | 21:00 WIB",https://otomotif.bisnis.com/read/20250908/275/1909371/pedagang-mobil-bekas-ungkap-daya-beli-lesu-harga-terjun-bebas,Neutral
18-01-2020,Bisnis.com,Change.org : Petisi Terbanyak Sepanjang 2019 Bertema Demokrasi dan Antikorupsi,https://kabar24.bisnis.com/read/20200118/15/1191615/change.org-petisi-terbanyak-sepanjang-2019-bertema-demokrasi-dan-antikorupsi,Neutral
14-12-2019,Bisnis.com,Mikrotrans Jak 36 Permudah Akses ke Rumah DP Nol Rupiah Jilid 214 Des 2019 | 20:59 WIB,https://jakarta.bisnis.com/read/20191214/77/1181426/mikrotrans-jak-36-permudah-akses-ke-rumah-dp-nol-rupiah-jilid-2,Neutral
02-08-2022,Bisnis.com,"Akhirnya, Kemen Kominfo Blokir 15 PSE Judi Online02 Agt 2022 | 22:23 WIB",https://teknologi.bisnis.com/read/20220802/101/1562361/akhirnya-kemen-kominfo-blokir-15-pse-judi-online,Neutral
02-10-2019,CNBC Indonesia,"Solo Sampai Hong Kong, Ini Cara BNI Meriahkan Hari BatikNews6 tahun yang lalu",https://www.cnbcindonesia.com/news/20191002204815-51-104012/solo-sampai-hong-kong-ini-cara-bni-meriahkan-hari-batik,Neutral
07-10-2020,Bisnis.com,"Corona Jakarta 7 Oktober, Ada 1.340 Kasus Baru, Positivity Rate Naik07 Okt 2020 | 21:42 WIB",https://jakarta.bisnis.com/read/20201007/77/1302204/corona-jakarta-7-oktober-ada-1340-kasus-baru-positivity-rate-naik,Negative
09-09-2025,Bisnis.com,Full! Pernyataan Lengkap Menkeu Purbaya Usai Sertijab dengan Sri Mulyani,https://ekonomi.bisnis.com/read/20250909/9/1909847/full-pernyataan-lengkap-menkeu-purbaya-usai-sertijab-dengan-sri-mulyani,Neutral
07-05-2021,Bisnis.com,Toda Corporation Borong Unit Apartemen The Newton 2 Milik Ciputra Group07 Mei 2021 | 21:33 WIB,https://ekonomi.bisnis.com/read/20210507/47/1391901/toda-corporation-borong-unit-apartemen-the-newton-2-milik-ciputra-group,Neutral
03-08-2025,Bisnis.com,DFSK Gandeng Adira Finance Dorong Pembiayaan Kendaraan Niaga03 Agt 2025 | 23:00 WIB,https://otomotif.bisnis.com/read/20250803/275/1898922/dfsk-gandeng-adira-finance-dorong-pembiayaan-kendaraan-niaga,Positive
30-03-2024,Bisnis.com,Cek Film-film Terlaris Penyumbang Pendapatan MD Pictures (FILM) di 2023,https://market.bisnis.com/read/20240330/192/1753956/cek-film-film-terlaris-penyumbang-pendapatan-md-pictures-film-di-2023,Neutral
18-07-2020,Bisnis.com,"Mengaku Baru Dua Bulan Pakai, Polisi Bakal Periksa Rambut Catherine Wilson",https://lifestyle.bisnis.com/read/20200718/226/1267948/mengaku-baru-dua-bulan-pakai-polisi-bakal-periksa-rambut-catherine-wilson,Neutral
06-10-2024,Bisnis.com,Janji Pramono Anung Syarat Pendidikan Anggota PPSU Minimal Lulusan SD,https://jakarta.bisnis.com/read/20241006/77/1805263/janji-pramono-anung-syarat-pendidikan-anggota-ppsu-minimal-lulusan-sd,Neutral
08-07-2025,Bisnis.com,"Pemerintah Resmi Serahkan DIM RUU KUHAP, DPR Janji Bisa Diakses Publik",https://kabar24.bisnis.com/read/20250708/16/1891601/pemerintah-resmi-serahkan-dim-ruu-kuhap-dpr-janji-bisa-diakses-publik,Neutral
30-12-2022,Bisnis.com,Epidemiolog Kritik Langkah Jokowi Cabut Kebijakan PPKM,https://kabar24.bisnis.com/read/20221230/15/1613647/epidemiolog-kritik-langkah-jokowi-cabut-kebijakan-ppkm,Neutral
16-05-2019,Bisnis.com,Bakrie & Brothers (BNBR) Lanjutkan Restrukturisasi Utang16 Mei 2019 | 22:43 WIB,https://market.bisnis.com/read/20190516/192/923784/bakrie-brothers-bnbr-lanjutkan-restrukturisasi-utang,Positive
30-09-2023,Bisnis.com,"Hasil Liga 1 Hari ini, Sabtu (30/9), Arema FC Kalahkan PSS Sleman di Pekan 14",https://bola.bisnis.com/read/20230930/398/1699712/hasil-liga-1-hari-ini-sabtu-309-arema-fc-kalahkan-pss-sleman-di-pekan-14,Neutral
04-06-2024,Bisnis.com,"Minat Orang Indonesia untuk Kerja Ke Luar Negeri Turun, Ini Penyebabnya",https://entrepreneur.bisnis.com/read/20240604/263/1771104/minat-orang-indonesia-untuk-kerja-ke-luar-negeri-turun-ini-penyebabnya,Neutral
12-03-2025,Bisnis.com,"Tips Cinta, Ini 10 Tanda Pria Tertarik ke Perempuan",https://lifestyle.bisnis.com/read/20250312/54/1860852/tips-cinta-ini-10-tanda-pria-tertarik-ke-perempuan,Neutral
29-02-2024,Bisnis.com,Lesaffre Ekspansi Dirikan Pabrik Instant Dry Yeast di Malang,https://surabaya.bisnis.com/read/20240229/531/1745426/lesaffre-ekspansi-dirikan-pabrik-instant-dry-yeast-di-malang,Positive
16-05-2021,Bisnis.com,Indonesia Usulkan 3 Langkah Kunci Hentikan Agresi Israel di Palestina,https://kabar24.bisnis.com/read/20210516/15/1394349/indonesia-usulkan-3-langkah-kunci-hentikan-agresi-israel-di-palestina,Neutral
11-10-2025,Bisnis.com,Jelang Indonesia vs Irak: Simak Syarat Timnas Garuda Lolos ke Piala Dunia 2026,https://bola.bisnis.com/read/20251011/398/1919488/jelang-indonesia-vs-irak-simak-syarat-timnas-garuda-lolos-ke-piala-dunia-2026,Neutral
17-05-2020,Bisnis.com,"Optimis dan Dukung #CovidSafeBUMN, Angkasa Pura I Siapkan Pedoman Kesehatan Situasi New Normal17 Mei 2020 | 20:55 WIB",https://ekonomi.bisnis.com/read/20200517/98/1241784/optimis-dan-dukung-covidsafebumn-angkasa-pura-i-siapkan-pedoman-kesehatan-situasi-new-normal,Neutral
07-07-2022,Bisnis.com,"IHSG Masih Berpeluang Tertekan Besok, Rekomendasi Saham BBCA hingga UNVR07 Jul 2022 | 20:48 WIB",https://market.bisnis.com/read/20220707/189/1552575/ihsg-masih-berpeluang-tertekan-besok-rekomendasi-saham-bbca-hingga-unvr,Negative
26-07-2024,Bisnis.com,Jokowi Lepas Ekspor Sepatu Buatan Produsen Taiwan di Batang26 Jul 2024 | 22:00 WIB,https://ekonomi.bisnis.com/read/20240726/257/1785834/jokowi-lepas-ekspor-sepatu-buatan-produsen-taiwan-di-batang,Neutral
01-04-2025,CNBC Indonesia,"Tanpa Kedip, PLN Berhasil Amankan Kelistrikan Salat Id Se-IndonesiaNews11 bulan yang lalu",https://www.cnbcindonesia.com/news/20250401201220-4-623221/tanpa-kedip-pln-berhasil-amankan-kelistrikan-salat-id-se-indonesia,Neutral
18-06-2019,Bisnis.com,"Muslimah HTI Diundang Rapat, Pegawai Pemprov DKI Tahu dari Google",https://jakarta.bisnis.com/read/20190618/77/935190/muslimah-hti-diundang-rapat-pegawai-pemprov-dki-tahu-dari-google,Neutral
06-01-2023,Bisnis.com,"Jadi Orang Terkaya di Dunia, Begini Cara Bernard Arnault Habiskan Uangnya06 Jan 2023 | 21:59 WIB",https://entrepreneur.bisnis.com/read/20230106/265/1615818/jadi-orang-terkaya-di-dunia-begini-cara-bernard-arnault-habiskan-uangnya,Neutral
01-11-2021,Bisnis.com,"Jasamarga Gempol Pasuruan (JGP) Dapat Kucuran Kredit Rp2,63 triliun",https://ekonomi.bisnis.com/read/20211101/45/1460795/jasamarga-gempol-pasuruan-jgp-dapat-kucuran-kredit-rp263-triliun,Neutral
10-02-2019,CNBC Indonesia,"ESDM Tetapkan Formula Harga BBM Baru, Bedanya Apa?News7 tahun yang lalu",https://www.cnbcindonesia.com/news/20190210193840-4-54699/esdm-tetapkan-formula-harga-bbm-baru-bedanya-apa,Neutral
09-09-2020,CNBC Indonesia,"Anies Putuskan PSBB Total DKI, Pengusaha Mal KagetNews5 tahun yang lalu",https://www.cnbcindonesia.com/news/20200909211247-4-185681/anies-putuskan-psbb-total-dki-pengusaha-mal-kaget,Negative
18-11-2024,Bisnis.com,"Memakai Peci Hitam, Prabowo Tiba di KTT G20 Brasil Langsung Disambut Hangat Presiden Lula18 Nov 2024 | 20:30 WIB",https://kabar24.bisnis.com/read/20241118/15/1817052/memakai-peci-hitam-prabowo-tiba-di-ktt-g20-brasil-langsung-disambut-hangat-presiden-lula,Neutral
02-02-2019,Bisnis.com,Menhub: Tol Lampung-Palembang Bisa Dipakai Mudik 2019,https://ekonomi.bisnis.com/read/20190202/98/885019/menhub-tol-lampung-palembang-bisa-dipakai-mudik-2019,Neutral
10-05-2020,Bisnis.com,"Pandemi Covid-19, Kontrak Perusahaan Pelayaran Migas Tak Diputus",https://ekonomi.bisnis.com/read/20200510/98/1238634/pandemi-covid-19-kontrak-perusahaan-pelayaran-migas-tak-diputus,Neutral
11-08-2025,Bisnis.com,Pertamina Patra Niaga Jalankan Inisiatif Konservasi Flora dan Fauna11 Agt 2025 | 21:50 WIB,https://hijau.bisnis.com/read/20250811/651/1901358/pertamina-patra-niaga-jalankan-inisiatif-konservasi-flora-dan-fauna,Neutral
09-12-2025,Bisnis.com,AHY: Anggaran Pemulihan Bencana Sumatra Lebih dari Rp50 Triliun09 Des 2025 | 19:56 WIB,https://ekonomi.bisnis.com/read/20251209/45/1935498/ahy-anggaran-pemulihan-bencana-sumatra-lebih-dari-rp50-triliun,Neutral
03-10-2019,Bisnis.com,"Berantas ODOL, Kemenhub Bakal Tutup Tempat Uji Kir Nakal",https://ekonomi.bisnis.com/read/20191003/98/1155367/berantas-odol-kemenhub-bakal-tutup-tempat-uji-kir-nakal,Neutral
22-11-2020,Bisnis.com,Mengemas Kopi Sulut Lebih Kekinian22 Nov 2020 | 19:45 WIB,https://sulawesi.bisnis.com/read/20201122/539/1320943/mengemas-kopi-sulut-lebih-kekinian,Neutral
24-10-2025,Bisnis.com,Bank Mandiri Semarakkan Livin’ Fest 2025 dengan Aksi Berkelanjutan,https://finansial.bisnis.com/read/20251024/90/1923210/bank-mandiri-semarakkan-livin-fest-2025-dengan-aksi-berkelanjutan,Neutral
17-11-2025,CNBC Indonesia,VIDEOVideo: Menko Airlangga Buka Suara Soal Minyak AS Masuk Tanpa LelangNews3 bulan yang lalu,https://www.cnbcindonesia.com/news/20251117182955-8-686007/video-menko-airlangga-buka-suara-soal-minyak-as-masuk-tanpa-lelang,Neutral
31-10-2023,Bisnis.com,Kaesang Komentari Pertemuan Presiden Jokowi dengan 3 Capres,https://kabar24.bisnis.com/read/20231031/15/1709833/kaesang-komentari-pertemuan-presiden-jokowi-dengan-3-capres,Neutral
09-09-2018,Bisnis.com,Demokrat Beri Dispensasi Kepala Daerah Dukung Jokowi-Ma'ruf. Ini Targetnya09 Sep 2018 | 20:59 WIB,https://kabar24.bisnis.com/read/20180909/15/836702/demokrat-beri-dispensasi-kepala-daerah-dukung-jokowi-maruf.-ini-targetnya,Neutral
02-10-2025,Bisnis.com,,https://kabar24.bisnis.com/read/20251002/19/1917052/video-terakhir-aktivis-greta-thunberg-sebelum-kapalnya-dicegat-tentara-israel,Neutral
29-05-2020,Bisnis.com,"Jelang New Normal, Pemkab Tangerang Gelar Simulasi Pembukaan Masjid29 Mei 2020 | 22:16 WIB",https://kabar24.bisnis.com/read/20200529/79/1246452/jelang-new-normal-pemkab-tangerang-gelar-simulasi-pembukaan-masjid,Neutral
09-09-2021,Bisnis.com,"Harga Aluminium Melonjak 40 Persen, Antam (ANTM) Manfaatkan Momentum09 Sep 2021 | 20:55 WIB",https://market.bisnis.com/read/20210909/192/1440452/harga-aluminium-melonjak-40-persen-antam-antm-manfaatkan-momentum,Positive
15-01-2019,Bisnis.com,"Resmikan Yodya Tower, Ini Pesan Menteri Rini",https://ekonomi.bisnis.com/read/20190115/45/879046/resmikan-yodya-tower-ini-pesan-menteri-rini,Neutral
11-06-2019,Bisnis.com,Indonesia Serukan Penguatan Komitmen Perlucutan Senjata Nuklir11 Jun 2019 | 23:00 WIB,https://kabar24.bisnis.com/read/20190611/19/932840/indonesia-serukan-penguatan-komitmen-perlucutan-senjata-nuklir,Neutral
08-12-2018,Bisnis.com,"Tata Nexon, SUV Kompak India Pertama Peraih Bintang Lima Global NCAP08 Des 2018 | 19:30 WIB",https://otomotif.bisnis.com/read/20181208/429/867595/tata-nexon-suv-kompak-india-pertama-peraih-bintang-lima-global-ncap,Neutral
01-06-2019,Bisnis.com,Jelajah Jawa-Bali 2019: Ngabuburit Sambil Selfie di Benteng Pendem Ngawi01 Jun 2019 | 21:03 WIB,https://kabar24.bisnis.com/read/20190601/15/929945/jelajah-jawa-bali-2019-ngabuburitsambil-selfie-di-benteng-pendem-ngawi,Neutral
07-12-2022,Bisnis.com,"Ketua FAST Sri Safitri Syah Jadi Doktor Digital Experience, Hasilkan Banyak Temuan Penting07 Des 2022 | 22:45 WIB",https://bandung.bisnis.com/read/20221207/549/1606410/ketua-fast-sri-safitri-syah-jadi-doktor-digital-experience-hasilkan-banyak-temuan-penting,Neutral
02-08-2020,Bisnis.com,Menteri Dalam Negeri India Positif Covid-19,https://kabar24.bisnis.com/read/20200802/19/1273953/menteri-dalam-negeri-india-positif-covid-19,Neutral
24-03-2025,Bisnis.com,"Transaksi Festival Eksyar Kurma 2025 Capai Rp2,33 Miliar24 Mar 2025 | 21:17 WIB",https://sumatra.bisnis.com/read/20250324/534/1864299/transaksi-festival-eksyar-kurma-2025-capai-rp233-miliar,Neutral
07-01-2025,Bisnis.com,KPU Jelaskan Agenda Penetapan Pramono-Rano Pemenang Pilkada Jakarta07 Jan 2025 | 20:53 WIB,https://jakarta.bisnis.com/read/20250107/77/1829674/kpu-jelaskan-agenda-penetapan-pramono-rano-pemenang-pilkada-jakarta,Neutral
03-03-2024,Bisnis.com,"Gempa Bumi Magnitudo 5,1 Goyang Bengkulu03 Mar 2024 | 22:22 WIB",https://kabar24.bisnis.com/read/20240303/15/1746032/gempa-bumi-magnitudo-51-goyang-bengkulu,Neutral
21-09-2020,Bisnis.com,"BI: Penyaluran Kredit Sektor UMKM di Lampung Melambat Jadi 3,87 Persen",https://finansial.bisnis.com/read/20200921/90/1294748/bi-penyaluran-kredit-sektor-umkm-di-lampung-melambat-jadi-387-persen,Neutral
01-09-2022,Bisnis.com,Effendi Simbolon Sebut Puan Maharani Capres Tunggal PDIP01 Sep 2022 | 20:51 WIB,https://kabar24.bisnis.com/read/20220901/15/1573276/effendi-simbolon-sebut-puan-maharani-capres-tunggal-pdip,Neutral
07-06-2024,Bisnis.com,"Iduladha 1445 H di Indonesia dan Arab Saudi Beda, MUI: Tak Perlu Dipersoalkan07 Jun 2024 | 20:37 WIB",https://kabar24.bisnis.com/read/20240607/79/1772225/iduladha-1445-h-di-indonesia-dan-arab-saudi-beda-mui-tak-perlu-dipersoalkan,Neutral
12-11-2024,Bisnis.com,"Gaikindo Optimistis 1 Juta Unit Mobil Terjual di 2025, Ini Alasannya12 Nov 2024 | 21:38 WIB",https://otomotif.bisnis.com/read/20241112/275/1815440/gaikindo-optimistis-1-juta-unit-mobil-terjual-di-2025-ini-alasannya,Neutral
13-11-2020,Bisnis.com,Pekalongan Siapkan Tes Usap Massal Redam Laju Covid-1913 Nov 2020 | 20:29 WIB,https://semarang.bisnis.com/read/20201113/535/1317507/pekalongan-siapkan-tes-usap-massal-redam-laju-covid-19,Neutral
01-04-2021,Bisnis.com,Ini 6 Penting Pertanyaan Bagi Calon Kekasih,https://lifestyle.bisnis.com/read/20210401/54/1375734/ini-6-penting-pertanyaan-bagi-calon-kekasih,Neutral
21-05-2025,Bisnis.com,Eks Kepala OIKN Bambang Susantono Ditunjuk Jadi Kepala CLG Institute,https://ekonomi.bisnis.com/read/20250521/45/1878948/eks-kepala-oikn-bambang-susantono-ditunjuk-jadi-kepala-clg-institute,Neutral
16-04-2022,Bisnis.com,Kadin Kaltim Pesan Ini Agar Masyarakat Terhindar Dari Penipuan Berkedok Investasi,https://kalimantan.bisnis.com/read/20220416/408/1523542/kadin-kaltim-pesan-ini-agar-masyarakat-terhindar-dari-penipuan-berkedok-investasi,Neutral
15-08-2021,Bisnis.com,Suksesi Pura Mangkunegaran: Keluarga Tunggu Hasil Rapat Akbar15 Agt 2021 | 19:56 WIB,https://kabar24.bisnis.com/read/20210815/15/1430019/suksesi-pura-mangkunegaran-keluarga-tunggu-hasil-rapat-akbar,Neutral
30-09-2020,Bisnis.com,"Tarik Minat Investor, Korporasi Perlu Tawarkan Obligasi Kupon Tinggi di Kuartal IV/202030 Sep 2020 | 21:52 WIB",https://market.bisnis.com/read/20200930/92/1298953/tarik-minat-investor-korporasi-perlu-tawarkan-obligasi-kupon-tinggi-di-kuartal-iv2020,Neutral
27-02-2023,Bisnis.com,"Sertifikasi Direksi Belum Terpenuhi, OJK Bekukan Pialang Asuransi Bintang Jasa Selaras27 Feb 2023 | 21:10 WIB",https://finansial.bisnis.com/read/20230227/215/1632139/sertifikasi-direksi-belum-terpenuhi-ojk-bekukan-pialang-asuransi-bintang-jasa-selaras,Neutral
09-06-2023,Bisnis.com,"Tersangka Korupsi Proyek Jalan di Kutai Kartanegara Rp10,25 Miliar Ditangkap09 Jun 2023 | 23:30 WIB",https://kalimantan.bisnis.com/read/20230609/407/1664060/tersangka-korupsi-proyek-jalan-di-kutai-kartanegara-rp1025-miliar-ditangkap,Neutral
06-02-2022,Bisnis.com,"Kemenkes: BOR Hari Ini 23,35 Persen dari 81.235 Kapasitas Tempat Tidur06 Feb 2022 | 21:04 WIB",https://kabar24.bisnis.com/read/20220206/15/1497236/kemenkes-bor-hari-ini-2335-persen-dari-81235-kapasitas-tempat-tidur,Neutral
29-01-2021,Bisnis.com,Pengamat: Efektivitas Vaksin Mandiri Masih Perlu Diperhitungkan29 Jan 2021 | 22:38 WIB,https://kabar24.bisnis.com/read/20210129/15/1349888/pengamat-efektivitas-vaksin-mandiri-masih-perlu-diperhitungkan,Neutral
07-06-2023,Bisnis.com,"Desak Deklarasi Cawapres Anies, Demokrat: Ini Momentum yang Tepat07 Jun 2023 | 22:12 WIB",https://kabar24.bisnis.com/read/20230607/15/1663262/desak-deklarasi-cawapres-anies-demokrat-ini-momentum-yang-tepat,Neutral
26-11-2019,Bisnis.com,"Jadwal Liga 1 Borneo vs Persela, Pesut Etam Petik Modal Positif26 Nov 2019 | 22:34 WIB",https://bola.bisnis.com/read/20191126/398/1174802/jadwal-liga-1-borneo-vs-persela-pesut-etam-petik-modal-positif,Neutral
18-04-2023,Bisnis.com,"Update, Tarif Tol Surabaya-Madiun untuk Mudik 202318 Apr 2023 | 21:06 WIB",https://kabar24.bisnis.com/read/20230418/79/1648310/update-tarif-tol-surabaya-madiun-untuk-mudik-2023,Neutral
21-04-2020,Bisnis.com,Mendes PDTT Pastikan Bansos Tunai Selaras Bansos milik Kemensos,https://kabar24.bisnis.com/read/20200421/15/1230725/mendes-pdtt-pastikan-bansos-tunai-selaras-bansos-milik-kemensos,Neutral
19-02-2022,Bisnis.com,Apa Itu Laparoskopi? Operasi Bedah Minim Sayatan di Perut,https://lifestyle.bisnis.com/read/20220219/106/1502431/apa-itu-laparoskopi-operasi-bedah-minim-sayatan-di-perut,Neutral
16-02-2022,Bisnis.com,"Kisah Orang Terkaya Ukraina yang Kabur Karena Takut Serangan Rusia, Anak Penambang Batu Bara",https://entrepreneur.bisnis.com/read/20220216/265/1501345/kisah-orang-terkaya-ukraina-yang-kabur-karena-takut-serangan-rusia-anak-penambang-batu-bara,Neutral
01-02-2020,Bisnis.com,Kenali Beda Alergi dengan Intoleransi Makanan01 Feb 2020 | 17:35 WIB,https://lifestyle.bisnis.com/read/20200201/106/1196237/kenali-beda-alergi-dengan-intoleransi-makanan,Neutral
28-08-2020,Bisnis.com,Ini Strategi Hutama Karya Menghimpun Pembiayaan Proyek Tol Sumatra,https://ekonomi.bisnis.com/read/20200828/45/1284514/ini-strategi-hutama-karya-menghimpun-pembiayaan-proyek-tol-sumatra,Neutral
16-11-2019,Bisnis.com,"Untuk Majukan Warga Pesisir, Anggaran Ideal KKP Rp11 Triliun16 Nov 2019 | 22:42 WIB",https://ekonomi.bisnis.com/read/20191116/99/1171120/untuk-majukan-warga-pesisir-anggaran-ideal-kkp-rp11-triliun,Neutral
28-07-2024,CNBC Indonesia,"Amerika Buka Markas Komando di Jepang, Ada Apa?News1 tahun yang lalu",https://www.cnbcindonesia.com/news/20240728194547-4-558254/amerika-buka-markas-komando-di-jepang-ada-apa,Neutral
27-03-2019,Bisnis.com,BI : Ketergantungan Dana Asing Tidak Masalah Asal Diimbangi Ekspor,https://finansial.bisnis.com/read/20190327/11/905216/bi-ketergantungan-dana-asing-tidak-masalah-asal-diimbangi-ekspor,Positive
05-01-2024,Bisnis.com,KPU Larang Capres Pakai Singkatan dan Istilah Tak Jelas,https://kabar24.bisnis.com/read/20240105/15/1729823/kpu-larang-capres-pakai-singkatan-dan-istilah-tak-jelas,Neutral
25-08-2024,Bisnis.com,"IMF Ramal Rasio Utang RI Turun Era Prabowo, Pemerintah Buka Suara25 Agt 2024 | 20:12 WIB",https://ekonomi.bisnis.com/read/20240825/9/1793911/imf-ramal-rasio-utang-ri-turun-era-prabowo-pemerintah-buka-suara,Neutral
10-12-2021,Bisnis.com,"Wahai Perempuan, Ini Tips untuk Mendapatkan Pasangan",https://lifestyle.bisnis.com/read/20211210/54/1476371/wahai-perempuan-ini-tips-untuk-mendapatkan-pasangan,Neutral
23-02-2024,Bisnis.com,"Mengenal Penyebab dan Gejala Autoimun, Belum Bisa Disembuhkan",https://lifestyle.bisnis.com/read/20240223/106/1743647/mengenal-penyebab-dan-gejala-autoimun-belum-bisa-disembuhkan,Neutral
08-09-2025,Bisnis.com,Gudang Garam (GGRM) Faces Growing Pressure as Business Weakens08 Sep 2025 | 20:30 WIB,https://premium.bisnis.com/read/20250908/664/1909412/gudang-garam-ggrm-faces-growing-pressure-as-business-weakens,Neutral
14-01-2018,Bisnis.com,"Ditinggal Ke Jepang, Rumah Mantan Menpen Harmoko Dikuras Maling14 Jan 2018 | 23:32 WIB",https://kabar24.bisnis.com/read/20180114/367/726407/ditinggal-ke-jepang-rumah-mantan-menpen-harmoko-dikuras-maling,Neutral
23-06-2018,Bisnis.com,Prediksi Jerman Vs Swedia: Hummels Absen Melawan Swedia,https://bola.bisnis.com/read/20180623/397/808792/prediksi-jerman-vs-swedia-hummels-absen-melawan-swedia,Neutral
13-12-2021,Bisnis.com,BP-AKR Buat SPBU Bebas Emisi Melalui Perdagangan Karbon13 Des 2021 | 20:45 WIB,https://ekonomi.bisnis.com/read/20211213/44/1477232/bp-akr-buat-spbu-bebas-emisi-melalui-perdagangan-karbon,Neutral
06-10-2020,CNBC Indonesia,VIDEOBuruh Mogok Kerja Hingga 28 Negara Miskin Minta Bantuan IMFNews5 tahun yang lalu,https://www.cnbcindonesia.com/news/20201006183806-8-192341/buruh-mogok-kerja-hingga-28-negara-miskin-minta-bantuan-imf,Neutral
11-01-2025,Bisnis.com,Penyebab dan Fakta-fakta di Balik Kebakaran Hebat yang Melanda Los Angeles,https://kabar24.bisnis.com/read/20250111/19/1830802/penyebab-dan-fakta-fakta-di-balik-kebakaran-hebat-yang-melanda-los-angeles,Neutral
20-10-2022,Bisnis.com,"Investasi Rp1,2 Triliun, Pabrik Asal China Resmi Tempati KI Kendal",https://semarang.bisnis.com/read/20221020/535/1589827/investasi-rp12-triliun-pabrik-asal-china-resmi-tempati-ki-kendal,Positive
